epoch,timestamp,slashed_validators,slashing_penalty_eth,gross_loss_eth,cl_rewards_eth,mev_proxy_eth,participation_rate,stored_score,stored_risk,recomputed_score,recomputed_risk,score_drift,has_rewards_data
442376,2026-04-20 15:02,0,0.0,0.0,0.0,0.074640308,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
442380,2026-04-20 15:28,0,0.0,0.0,0.0,0.090686748,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
442382,2026-04-20 15:31,0,0.0,0.0,0.0,0.082408623,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
442383,2026-04-20 15:33,0,0.0,0.0,7.6488031020000005,0.076410063,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442384,2026-04-20 15:39,0,0.0,0.0,1803.4340112660002,0.083759799,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442385,2026-04-20 15:51,0,0.0,0.0,3.4752261100000004,0.068718285,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442386,2026-04-20 15:58,0,0.0,0.0,0.9840928270000001,0.063930716,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442387,2026-04-20 16:04,0,0.0,0.0,2.495962746,0.068844302,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442388,2026-04-20 16:11,0,0.0,0.0,3.0514578670000003,0.053340915,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442389,2026-04-20 16:17,0,0.0,0.0,0.0,0.051375113,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
442390,2026-04-20 16:23,0,0.0,0.0,3.677233288,0.076420865,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442391,2026-04-20 16:26,0,0.0,0.0,1803.539818446,0.047375286,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442392,2026-04-20 16:30,0,0.0,0.0,4.689988352,0.059227221,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442393,2026-04-20 16:37,0,0.0,0.0,3.693069341,0.069682722,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442394,2026-04-20 16:43,0,0.0,0.0,3.178438888,0.059859833,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
442395,2026-04-20 16:49,0,0.0,0.0,0.0,0.07417768,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
442396,2026-04-20 16:56,0,0.0,0.0,0.0,0.074760762,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
442397,2026-04-20 17:02,0,0.0,0.0,3.110756694,0.085382828,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,True
